"Cloud Provider","Account Number","Subscription Name","Service Name","Resource Name","Resource ID","Resource Type","Operating System","State","Private IP","Public IP","Network Interface","Owner","Project Name","Project ID","Region Name","Zone Name","VPC ID","Subnet ID","Memory (MB)","CPU Cores","Launch Time","Description","timestamp"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272002","419521722790938943","custom-8-32768","rhel-8-server","RUNNING","10.179.12.195","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-tr-subnet","32768","8","2021-02-18T01:48:02.178-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bopdr-003","5600480195742662066","custom-10-66560","sles-sap-15","TERMINATED","10.41.4.12","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","66560","10","2021-04-12T05:55:57.818-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-wtg-006","2988670411192336556","e2-custom-8-20480","windows-server-2012-r2-dc","RUNNING","10.90.3.16","None","","","projects/593286512170","tim-common-services","asia-south1","asia-south1-c","tim-common-services","tim-common-subnet","20480","8","2020-10-04T23:33:41.623-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpimuvm30803","5572926494486466725","custom-46-315392-ext","sles-sap-15","RUNNING","10.179.8.6","None","","","projects/65423318430","prod-3080","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-sysadmin-3080-prod-app-subnet","315392","46","2021-11-18T20:55:39.294-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd30-03","9164327801783771022","n2d-standard-2","sles-sap-15","RUNNING","10.179.43.229","None","","","projects/645301622679","poc-98000030","asia-south1","asia-south1-c","techm-vpc-poc","cu-sap-98000030-poc-subnet","8192","2","2021-02-09T20:30:25.735-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-drl-001","6321812376747024434","n2-highmem-64","sles-sap-15","TERMINATED","10.41.4.82","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","524288","64","2022-02-07T05:30:06.676-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-b4pdr-001","2952372784602407730","custom-6-39936","sles-sap-15","TERMINATED","10.41.4.6","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-c","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","39936","6","2021-04-06T06:10:54.467-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-nwapp-01","8639117343743769334","n2d-standard-8","sles-sap-15","RUNNING","10.179.29.18","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","32768","8","2021-04-08T01:51:37.950-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272005","610675070571214385","custom-8-32768","windows-server-2016-dc","RUNNING","10.179.13.98","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-einvoice-subnet","32768","8","2021-02-26T02:09:36.302-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-edpdr-001","796414655017749615","n1-highmem-32","sles-sap-15","TERMINATED","10.41.4.74","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","212992","32","2021-05-04T22:52:01.158-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpimuvm30804","2957802035589317007","e2-highmem-16","sles-sap-15","RUNNING","10.179.8.38","None","","","projects/65423318430","prod-3080","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-sysadmin-3080-prod-db-subnet","131072","16","2021-11-18T22:08:33.542-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-wtg-007","253261261401085314","custom-4-20480","windows-server-2019-dc","RUNNING","10.90.3.17","None","","","projects/593286512170","tim-common-services","asia-south1","asia-south1-c","tim-common-services","tim-common-subnet","20480","4","2020-10-09T06:53:51.255-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-s4app-01","70307986475779173","n2d-highmem-2","sles-sap-15","RUNNING","10.179.29.16","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","16384","2","2021-04-08T01:10:50.747-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bhpdr-001","2145736595946005071","n1-highmem-32","sles-sap-15","TERMINATED","10.41.4.70","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-c","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","212992","32","2021-03-09T03:31:45.217-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd30-b","5912143273508877658","e2-medium","windows-server-2016-dc","RUNNING","10.179.43.226","None","","","projects/645301622679","poc-98000030","asia-south1","asia-south1-c","techm-vpc-poc","cu-sap-98000030-poc-subnet","4096","2","2021-02-03T21:52:55.421-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-epdr-001","754183190793714853","n1-highmem-4","sles-sap-15","TERMINATED","10.41.4.16","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","26624","4","2021-04-16T09:58:51.046-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmpy-in2201775-02","8570913490693724575","e2-custom-4-4096","ubuntu-2004-lts","TERMINATED","10.179.35.180","None","","","projects/513171097656","prod-y-in2201775","asia-southeast1","asia-southeast1-b","techm-project-prod","googlecambodiacollection-prod-app-subnet","4096","4","2023-01-20T06:38:41.024-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272007","3913907960939869291","e2-standard-8","windows-server-2016-dc","RUNNING","10.179.13.101","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-einvoice-subnet","32768","8","2021-12-26T21:09:25.428-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-gdpdr-001","5178323784295966452","n1-highmem-32","sles-sap-15","TERMINATED","10.41.4.69","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","212992","32","2021-03-09T03:12:28.355-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvmmsftdr","5566891635926822203","custom-38-252928","rhel-8-server","RUNNING","10.179.8.36","None","","","projects/65423318430","prod-3080","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-sysadmin-3080-prod-db-subnet","252928","38","2021-02-18T21:59:50.055-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-cio-msft-sys-gke-cio-msft-sys-d4c6fdb0-cunz","5042689236732008346","custom-4-8192","gke-node","RUNNING","10.179.10.83","None","","","projects/417673762642","prod-12289","asia-south1","asia-south1-c","tim-cio-prod","cio-msft-sysadmin-12289-prod-gke-subnet","8192","4","2022-06-24T00:36:22.647-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bopdr-002","7942229097191177466","custom-10-66560","sles-sap-15","TERMINATED","10.41.4.11","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-c","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","66560","10","2021-04-12T05:50:30.113-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmpisg-ps01","4822939610194074706","e2-custom-6-8192","ubuntu-2004-lts","TERMINATED","10.90.3.46","None","","","projects/593286512170","tim-common-services","asia-south1","asia-south1-c","tim-common-services","tim-common-subnet","8192","6","2021-04-05T03:13:18.694-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-s4app-02","5646197244978987377","n2d-highmem-4","sles-sap-15","RUNNING","10.179.29.17","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","32768","4","2021-04-08T01:32:31.641-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-grpdr-001","4227695256511728710","custom-6-39936","sles-sap-15","TERMINATED","10.41.4.5","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","39936","6","2021-03-17T05:14:33.848-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmpy-in2201775-03","7245636000765384989","e2-medium","ubuntu-2004-lts","RUNNING","10.179.35.181","None","","","projects/513171097656","prod-y-in2201775","asia-southeast1","asia-southeast1-b","techm-project-prod","googlecambodiacollection-prod-app-subnet","4096","2","2023-01-20T06:40:51.555-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-ccpdr-001","8850293459690749899","n1-highmem-2","sles-sap-15","TERMINATED","10.41.4.15","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-c","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","13312","2","2021-04-16T09:53:57.174-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272008","4944087400454952639","e2-standard-32","windows-server-2016-dc","RUNNING","10.179.11.10","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-app-subnet","131072","32","2023-04-12T23:59:30.108-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-s4db-01","4313695456851508738","n2-highmem-64","sles-sap-15","RUNNING","10.179.29.21","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","524288","64","2021-04-12T01:12:30.719-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmatedev-01","4128845922747056059","e2-standard-4","ubuntu-2004-lts","RUNNING","10.179.21.195","None","","","projects/487461921231","dev-y-in2200045","asia-south1","asia-south1-c","techm-project-dev","architecture-tech-expert-dev-subnet","16384","4","2022-08-23T23:12:38.341-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-epdr-002","6741639799265065675","n1-highmem-4","sles-sap-15","TERMINATED","10.41.4.17","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-c","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","26624","4","2021-04-16T10:06:45.184-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmpords-003","8506764224253705393","custom-4-24576","rhel-8-server","RUNNING","10.179.8.4","None","","","projects/65423318430","prod-3080","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-sysadmin-3080-prod-app-subnet","24576","4","2021-01-20T20:26:08.320-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmptimautom-01","4571696762266314565","e2-standard-2","debian-10-buster","TERMINATED","10.90.3.60","None","","","projects/593286512170","tim-common-services","asia-south1","asia-south1-c","tim-common-services","tim-common-subnet","8192","2","2021-07-29T00:32:59.521-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-ltpdr-001","3908483365695914131","n1-highmem-4","sles-sap-15","TERMINATED","10.41.4.14","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","26624","4","2021-04-16T09:42:37.478-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd30-01","246538152553929920","n2d-standard-2","windows-server-2016-dc","RUNNING","10.179.43.227","None","","","projects/645301622679","poc-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc-subnet","8192","2","2021-02-09T20:33:53.161-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmpy-in2201775-1","5961445147237160056","e2-custom-4-4096","ubuntu-2004-lts","TERMINATED","10.179.35.179","None","","","projects/513171097656","prod-y-in2201775","asia-southeast1","asia-southeast1-b","techm-project-prod","googlecambodiacollection-prod-app-subnet","4096","4","2022-12-20T04:29:13.555-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpimuvm30803","5572926494486466725","custom-46-315392-ext","sles-sap-15","RUNNING","10.179.8.6","None","","","projects/65423318430","prod-3080","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-sysadmin-3080-prod-app-subnet","315392","46","2021-11-18T20:55:39.294-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-grpdr-002","1524240246801982920","custom-6-39936","sles-sap-15","TERMINATED","10.41.4.4","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-c","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","39936","6","2021-03-17T03:34:16.299-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd21359-b","1030967027093608553","e2-medium","windows-server-2016-dc","RUNNING","10.179.36.194","None","","","projects/566107798986","dev-21359","asia-southeast1","asia-southeast1-b","techm-project-dev","aqt-inside-21359-dev-subnet","4096","2","2020-11-04T23:15:20.867-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38966-b","1029527466756868793","e2-medium","windows-server-2016-dc","RUNNING","10.179.72.210","None","","","projects/608580530709","dev-038966","asia-southeast1","asia-southeast1-b","sgp-sla-oct19-fp-ams-gis-dev-01-vpc","sgp-sla-oct19-fp-ams-gis-dev-01-subnet","4096","2","2021-02-07T19:47:36.487-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-b4p-001","1512960335531201038","custom-20-133120","sles-sap-15","TERMINATED","10.179.11.72","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-app-subnet","133120","20","2021-02-27T08:01:37.954-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-wdapp-01","8053844817494301550","n2d-standard-2","sles-sap-15","RUNNING","10.179.28.197","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-subnet","8192","2","2021-04-11T23:15:30.784-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4pdr-001","7122647748251966331","custom-12-79872","sles-sap-15","TERMINATED","10.41.4.77","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","79872","12","2021-04-02T02:36:21.460-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpimuvm30804","2957802035589317007","e2-highmem-16","sles-sap-15","RUNNING","10.179.8.38","None","","","projects/65423318430","prod-3080","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-sysadmin-3080-prod-db-subnet","131072","16","2021-11-18T22:08:33.542-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmpords-004","4253217073150790053","e2-standard-32","rhel-8-server","RUNNING","10.179.8.7","None","","","projects/65423318430","prod-3080","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-sysadmin-3080-prod-app-subnet","131072","32","2022-11-08T03:02:35.625-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-cio-msft-sys-gke-cio-msft-sys-d4c6fdb0-fj8o","8474738109078623693","custom-4-8192","gke-node","RUNNING","10.179.10.79","None","","","projects/417673762642","prod-12289","asia-south1","asia-south1-c","tim-cio-prod","cio-msft-sysadmin-12289-prod-gke-subnet","8192","4","2022-06-24T00:43:32.969-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-siem-temp","4979596463515286114","e2-custom-4-8192","windows-server-2016-dc","RUNNING","10.90.3.57","None","","","projects/593286512170","tim-common-services","asia-south1","asia-south1-c","tim-common-services","tim-common-subnet","8192","4","2022-03-17T02:51:10.673-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd30-04","676722871490046170","custom-40-393216-ext","sles-sap-15","RUNNING","10.179.43.230","None","","","projects/645301622679","poc-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc-subnet","393216","40","2021-02-12T02:19:34.720-08:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4pdr-003","8944700809405808653","custom-12-79872","sles-sap-15","TERMINATED","10.41.4.76","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","79872","12","2021-04-01T10:12:03.622-07:00","","2023-06-09T08:15:12"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-b4p-004","6319811231256923338","custom-20-133120","sles-sap-15","TERMINATED","10.179.11.74","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-app-subnet","133120","20","2021-02-27T08:24:05.894-08:00","","2023-06-09T08:15:12"
